timestamp,city,temperature,precipitation,wind_speed,humidity,country,wetbulb_temperature,climate_region,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Total renewables - TWh,Total fossil fuels - TWh,Total energy - TWh,Low carbon - TWh,Other - TWh,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%)
2022-11-24 10:00:00,Nairobi,19.6,0.0,13.3,73,Kenya,61.30689520409855,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.629030094809075,1.2540537771901137,3.1775829867641403,0.258
2022-11-24 11:00:00,Nairobi,20.8,0.0,15.5,67,Kenya,61.95416415324688,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6339362012991443,1.262591936555358,3.1775829867641403,0.258
2022-11-24 12:00:00,Nairobi,22.1,0.1,17.6,62,Kenya,62.90544070717549,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6408582782681522,1.275917637320819,3.1775829867641403,0.258
2022-11-24 13:00:00,Nairobi,22.0,0.2,17.2,62,Kenya,62.74241994849602,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6396964023215972,1.27356831478577,3.1775829867641403,0.258
2022-11-24 14:00:00,Nairobi,22.0,0.1,16.7,62,Kenya,62.74241994849602,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6396964023215972,1.27356831478577,3.1775829867641403,0.258
2022-11-24 15:00:00,Nairobi,21.9,0.1,16.2,62,Kenya,62.57939912909512,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.638524448405505,1.271246162455793,3.1775829867641403,0.258
2022-11-24 16:00:00,Nairobi,20.7,0.0,16.3,68,Kenya,62.01946755089396,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6344223589359728,1.2634771450419766,3.1775829867641403,0.258
2022-11-24 17:00:00,Nairobi,19.5,0.0,16.4,74,Kenya,61.36012435974006,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6294395512044064,1.2547397615672915,3.1775829867641403,0.258
2022-11-24 18:00:00,Nairobi,18.3,0.0,16.6,80,Kenya,60.61723369319692,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6236278484957176,1.2454277567436485,3.1775829867641403,0.258
2022-11-24 19:00:00,Nairobi,17.6,0.0,15.4,84,Kenya,60.25672411786011,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6207321282993148,1.241112180532019,3.1775829867641403,0.258
2022-11-24 20:00:00,Nairobi,16.9,0.0,14.2,87,Kenya,59.66203703240177,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6158477236753976,1.234283703497567,3.1775829867641403,0.258
2022-11-24 21:00:00,Nairobi,16.2,0.0,13.0,91,Kenya,59.25730128906348,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.612446772346999,1.229843118678183,3.1775829867641403,0.258
2022-11-24 22:00:00,Nairobi,15.9,0.0,12.5,91,Kenya,58.72410738373267,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.607871582118661,1.224248796976302,3.1775829867641403,0.258
2022-11-24 23:00:00,Nairobi,15.7,0.0,12.0,92,Kenya,58.57392777799457,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6065634738201409,1.2227255619429995,3.1775829867641403,0.258
2022-11-25 00:00:00,Nairobi,15.4,0.0,11.5,92,Kenya,58.03949179434174,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.601839008606337,1.2174919478853743,3.1775829867641403,0.258
2022-11-25 01:00:00,Nairobi,15.2,0.0,10.9,93,Kenya,57.886678722973976,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6004682145258815,1.2160491696339002,3.1775829867641403,0.258
2022-11-25 02:00:00,Nairobi,14.9,0.0,10.3,93,Kenya,57.35101541289788,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.59559317852756,1.2111802530262252,3.1775829867641403,0.258
2022-11-25 03:00:00,Nairobi,14.7,0.0,9.7,94,Kenya,57.19563454196627,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5941587092930678,1.209822807287694,3.1775829867641403,0.258
2022-11-25 04:00:00,Nairobi,14.5,0.0,9.5,95,Kenya,57.038948097047424,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5927029162402673,1.20847895173413,3.1775829867641403,0.258
2022-11-25 05:00:00,Nairobi,14.4,0.0,9.2,95,Kenya,56.85958991674289,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5910250496643603,1.2069714583115558,3.1775829867641403,0.258
2022-11-25 06:00:00,Nairobi,14.2,0.0,9.0,95,Kenya,56.50087347358763,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5876327198659603,1.204055140661761,3.1775829867641403,0.258
2022-11-25 07:00:00,Nairobi,15.6,0.1,10.4,88,Kenya,57.57769140591494,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5976694211815148,1.2132048221082123,3.1775829867641403,0.258
2022-11-25 08:00:00,Nairobi,16.9,0.2,11.9,81,Kenya,58.40666112539496,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.605096464931323,1.2210561609559318,3.1775829867641403,0.258
2022-11-25 09:00:00,Nairobi,18.3,0.1,13.3,74,Kenya,59.3221349802615,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6129957411814304,1.2305431804160578,3.1775829867641403,0.258
2022-11-25 10:00:00,Nairobi,20.1,0.2,14.8,67,Kenya,60.7921044411641,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.625014711585756,1.2475689535126226,3.1775829867641403,0.258
2022-11-25 11:00:00,Nairobi,20.8,0.2,16.2,59,Kenya,60.07718402204303,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6192716250947383,1.2390125140792334,3.1775829867641403,0.258
2022-11-25 12:00:00,Nairobi,22.5,0.1,17.6,51,Kenya,60.79011933439176,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6249990331918784,1.2475444715227209,3.1775829867641403,0.258
2022-11-25 13:00:00,Nairobi,23.5,0.0,19.1,51,Kenya,62.34537185655456,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6368244126500435,1.2679600584621231,3.1775829867641403,0.258
2022-11-25 14:00:00,Nairobi,23.3,0.1,20.5,52,Kenya,62.29806865234847,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6364782665488926,1.267302651453863,3.1775829867641403,0.258
2022-11-25 15:00:00,Nairobi,23.2,0.0,18.0,52,Kenya,62.14180186420675,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6353287367160083,1.2651471602264035,3.1775829867641403,0.258
2022-11-25 16:00:00,Nairobi,22.0,0.0,20.4,57,Kenya,61.51787760864204,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6306467312540058,1.2567898020466688,3.1775829867641403,0.258
2022-11-25 17:00:00,Nairobi,20.8,0.0,18.8,61,Kenya,60.55059928621155,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.623096333893136,1.2446200813485184,3.1775829867641403,0.258
2022-11-25 18:00:00,Nairobi,19.6,0.0,17.3,66,Kenya,59.73659993381143,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6164674918861988,1.2351200444861394,3.1775829867641403,0.258
2022-11-25 19:00:00,Nairobi,18.5,0.0,16.3,73,Kenya,59.44449028682182,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.614027422509909,1.2318760578057162,3.1775829867641403,0.258
2022-11-25 20:00:00,Nairobi,17.3,0.0,15.4,79,Kenya,58.678177304174575,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6074724255302708,1.223780491683586,3.1775829867641403,0.258
2022-11-25 21:00:00,Nairobi,16.2,0.0,14.4,85,Kenya,58.01720249334106,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6016396163038324,1.2172800171521352,3.1775829867641403,0.258
2022-11-25 22:00:00,Nairobi,16.0,0.0,13.4,87,Kenya,58.07781674810384,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6021814098101013,1.2178575360627668,3.1775829867641403,0.258
2022-11-25 23:00:00,Nairobi,15.9,0.0,12.5,88,Kenya,58.10706919838422,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6024423810294173,1.218137590646653,3.1775829867641403,0.258
2022-11-26 00:00:00,Nairobi,15.7,0.0,11.5,89,Kenya,57.958764489122345,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6011159558807244,1.2167267895730811,3.1775829867641403,0.258
2022-11-26 01:00:00,Nairobi,15.3,0.0,11.0,90,Kenya,57.45434265140125,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5965420226507916,1.2120966105419535,3.1775829867641403,0.258
2022-11-26 02:00:00,Nairobi,14.8,0.0,10.6,91,Kenya,56.76906077827874,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.590173531879284,1.2062230569805623,3.1775829867641403,0.258
2022-11-26 03:00:00,Nairobi,14.4,0.0,10.1,91,Kenya,56.05813383411059,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5833785178103277,1.2006371177985236,3.1775829867641403,0.258
2022-11-26 04:00:00,Nairobi,14.1,0.0,9.2,92,Kenya,55.72359948167156,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5801147393266004,1.198187382258966,3.1775829867641403,0.258
2022-11-26 05:00:00,Nairobi,13.8,0.0,8.4,94,Kenya,55.58500524316318,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5787501559013823,1.197206002175133,3.1775829867641403,0.258
2022-11-26 06:00:00,Nairobi,13.5,0.0,7.6,95,Kenya,55.24536504782174,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5753753001130435,1.1948840569748542,3.1775829867641403,0.258
2022-11-26 07:00:00,Nairobi,15.0,0.1,8.9,87,Kenya,56.31756885527172,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5858803967593953,1.2026156884063026,3.1775829867641403,0.258
2022-11-26 08:00:00,Nairobi,16.6,0.1,10.2,79,Kenya,57.47178645522093,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5967018079970714,1.2122523878477216,3.1775829867641403,0.258
2022-11-26 09:00:00,Nairobi,18.1,0.0,11.5,72,Kenya,58.55187674647364,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6063706828100668,1.2225038451877868,3.1775829867641403,0.258
2022-11-26 10:00:00,Nairobi,19.8,0.0,13.4,64,Kenya,59.6127769108673,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6154371161650345,1.2337342913284854,3.1775829867641403,0.258
2022-11-26 11:00:00,Nairobi,21.6,0.0,15.4,56,Kenya,60.63355027120591,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6237577423479568,1.245626221821046,3.1775829867641403,0.258
2022-11-26 12:00:00,Nairobi,23.3,0.0,17.3,48,Kenya,61.233068229439326,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6284604146487407,1.2531071360265795,3.1775829867641403,0.258
2022-11-26 13:00:00,Nairobi,23.5,0.0,18.4,48,Kenya,61.53950089206334,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6308114643689675,1.257072784484032,3.1775829867641403,0.258
2022-11-26 14:00:00,Nairobi,23.8,0.0,19.4,48,Kenya,61.99914914864881,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6342712698690272,1.263201255338268,3.1775829867641403,0.258
2022-11-26 15:00:00,Nairobi,24.0,0.0,20.5,48,Kenya,62.30558083291663,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6365332943837898,1.267406900880431,3.1775829867641403,0.258
2022-11-26 16:00:00,Nairobi,23.0,0.0,20.0,53,Kenya,62.08928928912252,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6349403649947276,1.2644284240876853,3.1775829867641403,0.258
2022-11-26 17:00:00,Nairobi,22.1,0.0,19.6,58,Kenya,61.92516695699519,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6337198103362334,1.2622002681180629,3.1775829867641403,0.258
2022-11-26 18:00:00,Nairobi,21.1,0.0,19.1,63,Kenya,61.51193951229788,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6306014618993725,1.2567121742483394,3.1775829867641403,0.258
2022-11-26 19:00:00,Nairobi,19.5,0.0,17.0,70,Kenya,60.468318240479206,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6224376894891086,1.2436290167965776,3.1775829867641403,0.258
2022-11-26 20:00:00,Nairobi,17.9,0.0,15.0,77,Kenya,59.284673328984965,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6126787351011265,1.2301381525195136,3.1775829867641403,0.258
2022-11-26 21:00:00,Nairobi,16.3,0.0,13.0,85,Kenya,58.19234146072163,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6032012727617748,1.2189589551398885,3.1775829867641403,0.258
2022-11-26 22:00:00,Nairobi,15.9,0.0,12.0,85,Kenya,57.49178538241992,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5968848563134153,1.212431365805288,3.1775829867641403,0.258
2022-11-26 23:00:00,Nairobi,15.6,0.0,11.0,86,Kenya,57.16994664703158,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.593920677916834,1.2096007692128985,3.1775829867641403,0.258
2022-11-27 00:00:00,Nairobi,15.2,0.0,10.1,86,Kenya,56.467607351302014,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5873156545984342,1.203791357364327,3.1775829867641403,0.258
2022-11-27 01:00:00,Nairobi,14.9,0.0,10.3,87,Kenya,56.14154388107416,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.584185671922376,1.2012657355528993,3.1775829867641403,0.258
2022-11-27 02:00:00,Nairobi,14.6,0.1,10.6,88,Kenya,55.81309664593152,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.580992048024926,1.198831543384468,3.1775829867641403,0.258
2022-11-27 03:00:00,Nairobi,14.3,0.1,10.8,88,Kenya,55.28371757247219,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5757585831992218,1.1951403464565586,3.1775829867641403,0.258
2022-11-27 04:00:00,Nairobi,14.0,0.1,9.6,90,Kenya,55.14927574169431,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.57441256443302,1.1942485472516398,3.1775829867641403,0.258
2022-11-27 05:00:00,Nairobi,13.7,0.0,8.4,93,Kenya,55.20835957209346,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.575004950281052,1.1946381946654707,3.1775829867641403,0.258
2022-11-27 06:00:00,Nairobi,13.4,0.1,7.2,95,Kenya,55.06600658918332,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5735754444486991,1.1937054614816929,3.1775829867641403,0.258
2022-11-27 07:00:00,Nairobi,15.0,0.1,8.3,87,Kenya,56.31756885527172,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5858803967593953,1.2026156884063026,3.1775829867641403,0.258
2022-11-27 08:00:00,Nairobi,16.6,0.1,9.4,79,Kenya,57.47178645522093,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.5967018079970714,1.2122523878477216,3.1775829867641403,0.258
2022-11-27 09:00:00,Nairobi,18.2,0.2,10.4,71,Kenya,58.50456843324849,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6059564465835403,1.222029851144567,3.1775829867641403,0.258
2022-11-27 10:00:00,Nairobi,19.8,0.1,11.5,64,Kenya,59.6127769108673,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6154371161650345,1.2337342913284854,3.1775829867641403,0.258
2022-11-27 11:00:00,Nairobi,21.5,0.2,12.6,57,Kenya,60.71894392808864,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6244359018039896,1.246669339073324,3.1775829867641403,0.258
2022-11-27 12:00:00,Nairobi,23.1,0.3,13.7,50,Kenya,61.45942075811944,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.630200500638289,1.2560271742714144,3.1775829867641403,0.258
2022-11-27 13:00:00,Nairobi,23.1,0.1,15.2,51,Kenya,61.723271911987965,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6322043344452075,1.2594970788151978,3.1775829867641403,0.258
2022-11-27 14:00:00,Nairobi,23.0,0.1,16.8,52,Kenya,61.82926803371137,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6330018957365413,1.2609110732713071,3.1775829867641403,0.258
2022-11-27 15:00:00,Nairobi,23.0,0.1,18.4,53,Kenya,62.08928928912252,Savana,0.000115734416974,5.776760916086143e-06,7569.54878659564,42628.51158767016,60556.39029276512,0.0,0.0,0.0,0.0,226488.8676410326,19720.666575604428,250193.50726221368,226488.8676410326,0.0,1.6349403649947276,1.2644284240876853,3.1775829867641403,0.258
